ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,488.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,485.0,340.0,340.0,340.0,1.0,1.0,278441.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,488.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,485.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,494.0,340.0,340.0,340.0,1.0,1.0,279011.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,485.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,494.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,488.0,340.0,340.0,340.0,1.0,1.0,279011.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,494.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,488.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,499.0,340.0,340.0,340.0,1.0,1.0,279384.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,488.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,499.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,493.0,340.0,340.0,340.0,1.0,1.0,279384.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,499.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,493.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,503.0,340.0,340.0,340.0,1.0,1.0,279711.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,493.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,503.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,499.0,340.0,340.0,340.0,1.0,1.0,279711.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,507.0,340.0,340.0,340.0,1.0,1.0,279997.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,499.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,507.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,505.0,340.0,340.0,340.0,1.0,1.0,279997.0,80000.0,282170.0,282170.0,3.4000000953674316
